"Pin
References : ['Eff']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","Eff
References : []
Dependency : [Pin]
Num. Points : [6001]
Matrix Size : scalar
Type : Real"
8.52,0.347
8.53,0.347
8.54,0.347
8.55,0.348
8.56,0.348
8.57,0.348
8.58,0.348
8.59,0.348
8.6,0.348
8.61,0.348
8.62,0.348
8.63,0.349
8.64,0.349
8.65,0.349
8.66,0.349
8.67,0.349
8.68,0.349
8.69,0.349
8.7,0.349
8.71,0.35
8.72,0.35
8.73,0.35
8.74,0.35
8.75,0.35
8.76,0.35
8.77,0.35
8.78,0.35
8.79,0.351
8.8,0.351
8.81,0.351
8.82,0.351
8.83,0.351
8.84,0.351
8.85,0.351
8.86,0.351
8.87,0.351
8.88,0.351
8.89,0.352
8.9,0.352
8.91,0.352
8.92,0.352
8.93,0.352
8.94,0.352
8.95,0.352
8.96,0.352
8.97,0.352
8.98,0.353
8.99,0.353
9,0.353
9.01,0.353
9.02,0.353
9.03,0.353
9.04,0.353
9.05,0.353
9.06,0.353
9.07,0.353
9.08,0.354
9.09,0.354
9.1,0.354
9.11,0.354
9.12,0.354
9.13,0.354
9.14,0.354
9.15,0.354
9.16,0.354
9.17,0.354
9.18,0.355
9.19,0.355
9.2,0.355
9.21,0.355
9.22,0.355
9.23,0.355
9.24,0.355
9.25,0.355
9.26,0.355
9.27,0.355
9.28,0.356
9.29,0.356
9.3,0.356
9.31,0.356
9.32,0.356
9.33,0.356
9.34,0.356
9.35,0.356
9.36,0.356
9.37,0.356
9.38,0.357
9.39,0.357
9.4,0.357
9.41,0.357
9.42,0.357
9.43,0.357
9.44,0.357
9.45,0.357
9.46,0.357
9.47,0.358
9.48,0.358
9.49,0.358
9.5,0.358
9.51,0.358
9.52,0.358
9.53,0.358
9.54,0.358
9.55,0.359
9.56,0.359
9.57,0.359
9.58,0.359
9.59,0.359
9.6,0.359
9.61,0.359
9.62,0.359
9.63,0.359
9.64,0.36
9.65,0.36
9.66,0.36
9.67,0.36
9.68,0.36
9.69,0.36
9.7,0.36
9.71,0.361
9.72,0.361
9.73,0.361
9.74,0.361
9.75,0.361
9.76,0.361
9.77,0.361
9.78,0.362
9.79,0.362
9.8,0.362
9.81,0.362
9.82,0.362
9.83,0.362
9.84,0.362
9.85,0.363
9.86,0.363
9.87,0.363
9.88,0.363
9.89,0.363
9.9,0.363
9.91,0.364
9.92,0.364
9.93,0.364
9.94,0.364
9.95,0.364
9.96,0.364
9.97,0.365
9.98,0.365
9.99,0.365
10,0.365
10.01,0.365
10.02,0.365
10.03,0.366
10.04,0.366
10.05,0.366
10.06,0.366
10.07,0.366
10.08,0.367
10.09,0.367
10.1,0.367
10.11,0.367
10.12,0.367
10.13,0.368
10.14,0.368
10.15,0.368
10.16,0.368
10.17,0.368
10.18,0.369
10.19,0.369
10.2,0.369
10.21,0.369
10.22,0.369
10.23,0.37
10.24,0.37
10.25,0.37
10.26,0.37
10.27,0.371
10.28,0.371
10.29,0.371
10.3,0.371
10.31,0.372
10.32,0.372
10.33,0.372
10.34,0.372
10.35,0.372
10.36,0.373
10.37,0.373
10.38,0.373
10.39,0.373
10.4,0.374
10.41,0.374
10.42,0.374
10.43,0.374
10.44,0.375
10.45,0.375
10.46,0.375
10.47,0.375
10.48,0.376
10.49,0.376
10.5,0.376
10.51,0.376
10.52,0.377
10.53,0.377
10.54,0.377
10.55,0.378
10.56,0.378
10.57,0.378
10.58,0.378
10.59,0.379
10.6,0.379
10.61,0.379
10.62,0.379
10.63,0.38
10.64,0.38
10.65,0.38
10.66,0.381
10.67,0.381
10.68,0.381
10.69,0.381
10.7,0.382
10.71,0.382
10.72,0.382
10.73,0.382
10.74,0.383
10.75,0.383
10.76,0.383
10.77,0.384
10.78,0.384
10.79,0.384
10.8,0.384
10.81,0.385
10.82,0.385
10.83,0.385
10.84,0.386
10.85,0.386
10.86,0.386
10.87,0.386
10.88,0.387
10.89,0.387
10.9,0.387
10.91,0.388
10.92,0.388
10.93,0.388
10.94,0.388
10.95,0.389
10.96,0.389
10.97,0.389
10.98,0.389
10.99,0.39
11,0.39
11.01,0.39
11.02,0.391
11.03,0.391
11.04,0.391
11.05,0.391
11.06,0.392
11.07,0.392
11.08,0.392
11.09,0.393
11.1,0.393
11.11,0.393
11.12,0.393
11.13,0.394
11.14,0.394
11.15,0.394
11.16,0.394
11.17,0.395
11.18,0.395
11.19,0.395
11.2,0.395
11.21,0.396
11.22,0.396
11.23,0.396
11.24,0.397
11.25,0.397
11.26,0.397
11.27,0.397
11.28,0.398
11.29,0.398
11.3,0.398
11.31,0.398
11.32,0.399
11.33,0.399
11.34,0.399
11.35,0.399
11.36,0.4
11.37,0.4
11.38,0.4
11.39,0.4
11.4,0.401
11.41,0.401
11.42,0.401
11.43,0.401
11.44,0.402
11.45,0.402
11.46,0.402
11.47,0.402
11.48,0.403
11.49,0.403
11.5,0.403
11.51,0.403
11.52,0.404
11.53,0.404
11.54,0.404
11.55,0.404
11.56,0.404
11.57,0.405
11.58,0.405
11.59,0.405
11.6,0.405
11.61,0.406
11.62,0.406
11.63,0.406
11.64,0.406
11.65,0.406
11.66,0.407
11.67,0.407
11.68,0.407
11.69,0.407
11.7,0.408
11.71,0.408
11.72,0.408
11.73,0.408
11.74,0.408
11.75,0.409
11.76,0.409
11.77,0.409
11.78,0.409
11.79,0.409
11.8,0.41
11.81,0.41
11.82,0.41
11.83,0.41
11.84,0.41
11.85,0.411
11.86,0.411
11.87,0.411
11.88,0.411
11.89,0.411
11.9,0.411
11.91,0.412
11.92,0.412
11.93,0.412
11.94,0.412
11.95,0.412
11.96,0.413
11.97,0.413
11.98,0.413
11.99,0.413
12,0.413
12.01,0.413
12.02,0.414
12.03,0.414
12.04,0.414
12.05,0.414
12.06,0.414
12.07,0.414
12.08,0.415
12.09,0.415
12.1,0.415
12.11,0.415
12.12,0.415
12.13,0.415
12.14,0.416
12.15,0.416
12.16,0.416
12.17,0.416
12.18,0.416
12.19,0.416
12.2,0.416
12.21,0.417
12.22,0.417
12.23,0.417
12.24,0.417
12.25,0.417
12.26,0.417
12.27,0.417
12.28,0.418
12.29,0.418
12.3,0.418
12.31,0.418
12.32,0.418
12.33,0.418
12.34,0.418
12.35,0.418
12.36,0.419
12.37,0.419
12.38,0.419
12.39,0.419
12.4,0.419
12.41,0.419
12.42,0.419
12.43,0.419
12.44,0.42
12.45,0.42
12.46,0.42
12.47,0.42
12.48,0.42
12.49,0.42
12.5,0.42
12.51,0.42
12.52,0.42
12.53,0.421
12.54,0.421
12.55,0.421
12.56,0.421
12.57,0.421
12.58,0.421
12.59,0.421
12.6,0.421
12.61,0.421
12.62,0.421
12.63,0.422
12.64,0.422
12.65,0.422
12.66,0.422
12.67,0.422
12.68,0.422
12.69,0.422
12.7,0.422
12.71,0.422
12.72,0.422
12.73,0.423
12.74,0.423
12.75,0.423
12.76,0.423
12.77,0.423
12.78,0.423
12.79,0.423
12.8,0.423
12.81,0.423
12.82,0.423
12.83,0.423
12.84,0.424
12.85,0.424
12.86,0.424
12.87,0.424
12.88,0.424
12.89,0.424
12.9,0.424
12.91,0.424
12.92,0.424
12.93,0.424
12.94,0.424
12.95,0.424
12.96,0.425
12.97,0.425
12.98,0.425
12.99,0.425
13,0.425
13.01,0.425
13.02,0.425
13.03,0.425
13.04,0.425
13.05,0.425
13.06,0.425
13.07,0.425
13.08,0.425
13.09,0.426
13.1,0.426
13.11,0.426
13.12,0.426
13.13,0.426
13.14,0.426
13.15,0.426
13.16,0.426
13.17,0.426
13.18,0.426
13.19,0.426
13.2,0.426
13.21,0.426
13.22,0.426
13.23,0.427
13.24,0.427
13.25,0.427
13.26,0.427
13.27,0.427
13.28,0.427
13.29,0.427
13.3,0.427
13.31,0.427
13.32,0.427
13.33,0.427
13.34,0.427
13.35,0.427
13.36,0.427
13.37,0.428
13.38,0.428
13.39,0.428
13.4,0.428
13.41,0.428
13.42,0.428
13.43,0.428
13.44,0.428
13.45,0.428
13.46,0.428
13.47,0.428
13.48,0.428
13.49,0.428
13.5,0.428
13.51,0.429
13.52,0.429
13.53,0.429
13.54,0.429
13.55,0.429
13.56,0.429
13.57,0.429
13.58,0.429
13.59,0.429
13.6,0.429
13.61,0.429
13.62,0.429
13.63,0.429
13.64,0.429
13.65,0.429
13.66,0.43
13.67,0.43
13.68,0.43
13.69,0.43
13.7,0.43
13.71,0.43
13.72,0.43
13.73,0.43
13.74,0.43
13.75,0.43
13.76,0.43
13.77,0.43
13.78,0.43
13.79,0.43
13.8,0.431
13.81,0.431
13.82,0.431
13.83,0.431
13.84,0.431
13.85,0.431
13.86,0.431
13.87,0.431
13.88,0.431
13.89,0.431
13.9,0.431
13.91,0.431
13.92,0.431
13.93,0.432
13.94,0.432
13.95,0.432
13.96,0.432
13.97,0.432
13.98,0.432
13.99,0.432
14,0.432
14.01,0.432
14.02,0.432
14.03,0.432
14.04,0.432
14.05,0.433
14.06,0.433
14.07,0.433
14.08,0.433
14.09,0.433
14.1,0.433
14.11,0.433
14.12,0.433
14.13,0.433
14.14,0.433
14.15,0.433
14.16,0.433
14.17,0.434
14.18,0.434
14.19,0.434
14.2,0.434
14.21,0.434
14.22,0.434
14.23,0.434
14.24,0.434
14.25,0.434
14.26,0.434
14.27,0.434
14.28,0.434
14.29,0.435
14.3,0.435
14.31,0.435
14.32,0.435
14.33,0.435
14.34,0.435
14.35,0.435
14.36,0.435
14.37,0.435
14.38,0.435
14.39,0.436
14.4,0.436
14.41,0.436
14.42,0.436
14.43,0.436
14.44,0.436
14.45,0.436
14.46,0.436
14.47,0.436
14.48,0.436
14.49,0.436
14.5,0.437
14.51,0.437
14.52,0.437
14.53,0.437
14.54,0.437
14.55,0.437
14.56,0.437
14.57,0.437
14.58,0.437
14.59,0.438
14.6,0.438
14.61,0.438
14.62,0.438
14.63,0.438
14.64,0.438
14.65,0.438
14.66,0.438
14.67,0.438
14.68,0.438
14.69,0.439
14.7,0.439
14.71,0.439
14.72,0.439
14.73,0.439
14.74,0.439
14.75,0.439
14.76,0.439
14.77,0.439
14.78,0.44
14.79,0.44
14.8,0.44
14.81,0.44
14.82,0.44
14.83,0.44
14.84,0.44
14.85,0.44
14.86,0.441
14.87,0.441
14.88,0.441
14.89,0.441
14.9,0.441
14.91,0.441
14.92,0.441
14.93,0.441
14.94,0.442
14.95,0.442
14.96,0.442
14.97,0.442
14.98,0.442
14.99,0.442
15,0.442
15.01,0.442
15.02,0.443
15.03,0.443
15.04,0.443
15.05,0.443
15.06,0.443
15.07,0.443
15.08,0.443
15.09,0.443
15.1,0.444
15.11,0.444
15.12,0.444
15.13,0.444
15.14,0.444
15.15,0.444
15.16,0.444
15.17,0.444
15.18,0.445
15.19,0.445
15.2,0.445
15.21,0.445
15.22,0.445
15.23,0.445
15.24,0.445
15.25,0.446
15.26,0.446
15.27,0.446
15.28,0.446
15.29,0.446
15.3,0.446
15.31,0.446
15.32,0.447
15.33,0.447
15.34,0.447
15.35,0.447
15.36,0.447
15.37,0.447
15.38,0.447
15.39,0.448
15.4,0.448
15.41,0.448
15.42,0.448
15.43,0.448
15.44,0.448
15.45,0.448
15.46,0.449
15.47,0.449
15.48,0.449
15.49,0.449
15.5,0.449
15.51,0.449
15.52,0.449
15.53,0.45
15.54,0.45
15.55,0.45
15.56,0.45
15.57,0.45
15.58,0.45
15.59,0.451
15.6,0.451
15.61,0.451
15.62,0.451
15.63,0.451
15.64,0.451
15.65,0.451
15.66,0.452
15.67,0.452
15.68,0.452
15.69,0.452
15.7,0.452
15.71,0.452
15.72,0.453
15.73,0.453
15.74,0.453
15.75,0.453
15.76,0.453
15.77,0.453
15.78,0.454
15.79,0.454
15.8,0.454
15.81,0.454
15.82,0.454
15.83,0.454
15.84,0.455
15.85,0.455
15.86,0.455
15.87,0.455
15.88,0.455
15.89,0.455
15.9,0.456
15.91,0.456
15.92,0.456
15.93,0.456
15.94,0.456
15.95,0.456
15.96,0.457
15.97,0.457
15.98,0.457
15.99,0.457
16,0.457
16.01,0.457
16.02,0.458
16.03,0.458
16.04,0.458
16.05,0.458
16.06,0.458
16.07,0.459
16.08,0.459
16.09,0.459
16.1,0.459
16.11,0.459
16.12,0.459
16.13,0.46
16.14,0.46
16.15,0.46
16.16,0.46
16.17,0.46
16.18,0.46
16.19,0.461
16.2,0.461
16.21,0.461
16.22,0.461
16.23,0.461
16.24,0.462
16.25,0.462
16.26,0.462
16.27,0.462
16.28,0.462
16.29,0.463
16.3,0.463
16.31,0.463
16.32,0.463
16.33,0.463
16.34,0.463
16.35,0.464
16.36,0.464
16.37,0.464
16.38,0.464
16.39,0.464
16.4,0.465
16.41,0.465
16.42,0.465
16.43,0.465
16.44,0.465
16.45,0.466
16.46,0.466
16.47,0.466
16.48,0.466
16.49,0.466
16.5,0.467
16.51,0.467
16.52,0.467
16.53,0.467
16.54,0.467
16.55,0.468
16.56,0.468
16.57,0.468
16.58,0.468
16.59,0.468
16.6,0.469
16.61,0.469
16.62,0.469
16.63,0.469
16.64,0.469
16.65,0.47
16.66,0.47
16.67,0.47
16.68,0.47
16.69,0.47
16.7,0.471
16.71,0.471
16.72,0.471
16.73,0.471
16.74,0.471
16.75,0.472
16.76,0.472
16.77,0.472
16.78,0.472
16.79,0.472
16.8,0.473
16.81,0.473
16.82,0.473
16.83,0.473
16.84,0.473
16.85,0.474
16.86,0.474
16.87,0.474
16.88,0.474
16.89,0.475
16.9,0.475
16.91,0.475
16.92,0.475
16.93,0.475
16.94,0.476
16.95,0.476
16.96,0.476
16.97,0.476
16.98,0.476
16.99,0.477
17,0.477
17.01,0.477
17.02,0.477
17.03,0.477
17.04,0.478
17.05,0.478
17.06,0.478
17.07,0.478
17.08,0.479
17.09,0.479
17.1,0.479
17.11,0.479
17.12,0.479
17.13,0.48
17.14,0.48
17.15,0.48
17.16,0.48
17.17,0.481
17.18,0.481
17.19,0.481
17.2,0.481
17.21,0.481
17.22,0.482
17.23,0.482
17.24,0.482
17.25,0.482
17.26,0.482
17.27,0.483
17.28,0.483
17.29,0.483
17.3,0.483
17.31,0.484
17.32,0.484
17.33,0.484
17.34,0.484
17.35,0.484
17.36,0.485
17.37,0.485
17.38,0.485
17.39,0.485
17.4,0.485
17.41,0.486
17.42,0.486
17.43,0.486
17.44,0.486
17.45,0.487
17.46,0.487
17.47,0.487
17.48,0.487
17.49,0.487
17.5,0.488
17.51,0.488
17.52,0.488
17.53,0.488
17.54,0.489
17.55,0.489
17.56,0.489
17.57,0.489
17.58,0.489
17.59,0.49
17.6,0.49
17.61,0.49
17.62,0.49
17.63,0.49
17.64,0.491
17.65,0.491
17.66,0.491
17.67,0.491
17.68,0.491
17.69,0.492
17.7,0.492
17.71,0.492
17.72,0.492
17.73,0.493
17.74,0.493
17.75,0.493
17.76,0.493
17.77,0.493
17.78,0.494
17.79,0.494
17.8,0.494
17.81,0.494
17.82,0.494
17.83,0.495
17.84,0.495
17.85,0.495
17.86,0.495
17.87,0.495
17.88,0.496
17.89,0.496
17.9,0.496
17.91,0.496
17.92,0.496
17.93,0.497
17.94,0.497
17.95,0.497
17.96,0.497
17.97,0.497
17.98,0.498
17.99,0.498
18,0.498
18.01,0.498
18.02,0.498
18.03,0.499
18.04,0.499
18.05,0.499
18.06,0.499
18.07,0.499
18.08,0.5
18.09,0.5
18.1,0.5
18.11,0.5
18.12,0.5
18.13,0.501
18.14,0.501
18.15,0.501
18.16,0.501
18.17,0.501
18.18,0.501
18.19,0.502
18.2,0.502
18.21,0.502
18.22,0.502
18.23,0.502
18.24,0.503
18.25,0.503
18.26,0.503
18.27,0.503
18.28,0.503
18.29,0.503
18.3,0.504
18.31,0.504
18.32,0.504
18.33,0.504
18.34,0.504
18.35,0.505
18.36,0.505
18.37,0.505
18.38,0.505
18.39,0.505
18.4,0.505
18.41,0.506
18.42,0.506
18.43,0.506
18.44,0.506
18.45,0.506
18.46,0.506
18.47,0.507
18.48,0.507
18.49,0.507
18.5,0.507
18.51,0.507
18.52,0.507
18.53,0.508
18.54,0.508
18.55,0.508
18.56,0.508
18.57,0.508
18.58,0.508
18.59,0.508
18.6,0.509
18.61,0.509
18.62,0.509
18.63,0.509
18.64,0.509
18.65,0.509
18.66,0.51
18.67,0.51
18.68,0.51
18.69,0.51
18.7,0.51
18.71,0.51
18.72,0.51
18.73,0.511
18.74,0.511
18.75,0.511
18.76,0.511
18.77,0.511
18.78,0.511
18.79,0.512
18.8,0.512
18.81,0.512
18.82,0.512
18.83,0.512
18.84,0.512
18.85,0.512
18.86,0.512
18.87,0.513
18.88,0.513
18.89,0.513
18.9,0.513
18.91,0.513
18.92,0.513
18.93,0.513
18.94,0.514
18.95,0.514
18.96,0.514
18.97,0.514
18.98,0.514
18.99,0.514
19,0.514
19.01,0.514
19.02,0.513
19.03,0.512
19.04,0.51
19.05,0.507
19.06,0.504
19.07,0.501
19.08,0.498
19.09,0.494
19.1,0.491
19.11,0.487
19.12,0.483
19.13,0.48
19.14,0.476
19.15,0.473
19.16,0.469
19.17,0.465
19.18,0.462
19.19,0.458
19.2,0.455
19.21,0.451
19.22,0.448
19.23,0.444
19.24,0.441
19.25,0.438
19.26,0.435
19.27,0.431
19.28,0.428
19.29,0.425
19.3,0.422
19.31,0.419
19.32,0.416
19.33,0.413
19.34,0.41
19.35,0.407
19.36,0.404
19.37,0.401
19.38,0.398
19.39,0.396
19.4,0.393
19.41,0.39
19.42,0.388
19.43,0.385
19.44,0.383
19.45,0.38
19.46,0.377
19.47,0.375
19.48,0.372
19.49,0.37
19.5,0.367
19.51,0.365
19.52,0.362
19.53,0.36
19.54,0.357
19.55,0.355
19.56,0.353
19.57,0.35
19.58,0.348
19.59,0.346
19.6,0.343
19.61,0.341
19.62,0.339
19.63,0.337
19.64,0.335
19.65,0.333
19.66,0.33
19.67,0.328
19.68,0.326
19.69,0.324
19.7,0.322
19.71,0.32
19.72,0.319
19.73,0.317
19.74,0.315
19.75,0.313
19.76,0.311
19.77,0.309
19.78,0.307
19.79,0.306
19.8,0.304
19.81,0.302
19.82,0.3
19.83,0.299
19.84,0.297
19.85,0.295
19.86,0.294
19.87,0.292
19.88,0.291
19.89,0.289
19.9,0.287
19.91,0.286
19.92,0.284
19.93,0.283
19.94,0.281
19.95,0.28
19.96,0.278
19.97,0.277
19.98,0.275
19.99,0.274
20,0.272
20.01,0.271
20.02,0.27
20.03,0.268
20.04,0.267
20.05,0.266
20.06,0.264
20.07,0.263
20.08,0.262
20.09,0.26
20.1,0.259
20.11,0.258
20.12,0.256
20.13,0.255
20.14,0.254
20.15,0.253
20.16,0.251
20.17,0.25
20.18,0.249
20.19,0.248
20.2,0.247
20.21,0.245
20.22,0.244
20.23,0.243
20.24,0.242
20.25,0.241
20.26,0.24
20.27,0.239
20.28,0.237
20.29,0.236
20.3,0.235
20.31,0.234
20.32,0.233
20.33,0.232
20.34,0.231
20.35,0.23
20.36,0.229
20.37,0.228
20.38,0.227
20.39,0.226
20.4,0.225
20.41,0.224
20.42,0.223
20.43,0.222
20.44,0.221
20.45,0.22
20.46,0.219
20.47,0.218
20.48,0.217
20.49,0.216
20.5,0.215
20.51,0.214
20.52,0.213
20.53,0.212
20.54,0.212
20.55,0.211
20.56,0.21
20.57,0.209
20.58,0.208
20.59,0.207
20.6,0.206
20.61,0.205
20.62,0.205
20.63,0.204
20.64,0.203
20.65,0.202
20.66,0.201
20.67,0.2
20.68,0.2
20.69,0.199
20.7,0.198
20.71,0.197
20.72,0.196
20.73,0.196
20.74,0.195
20.75,0.194
20.76,0.193
20.77,0.192
20.78,0.192
20.79,0.191
20.8,0.19
20.81,0.189
20.82,0.189
20.83,0.188
20.84,0.187
20.85,0.187
20.86,0.186
20.87,0.185
20.88,0.184
20.89,0.184
20.9,0.183
20.91,0.182
20.92,0.182
20.93,0.181
20.94,0.18
20.95,0.18
20.96,0.179
20.97,0.178
20.98,0.177
20.99,0.177
21,0.176
21.01,0.176
21.02,0.175
21.03,0.174
21.04,0.174
21.05,0.173
21.06,0.172
21.07,0.172
21.08,0.171
21.09,0.17
21.1,0.17
21.11,0.169
21.12,0.169
21.13,0.168
21.14,0.167
21.15,0.167
21.16,0.166
21.17,0.166
21.18,0.165
21.19,0.164
21.2,0.164
21.21,0.163
21.22,0.163
21.23,0.162
21.24,0.161
21.25,0.161
21.26,0.16
21.27,0.16
21.28,0.159
21.29,0.159
21.3,0.158
21.31,0.158
21.32,0.157
21.33,0.156
21.34,0.156
21.35,0.155
21.36,0.155
21.37,0.154
21.38,0.154
21.39,0.153
21.4,0.153
21.41,0.152
21.42,0.152
21.43,0.151
21.44,0.151
21.45,0.15
21.46,0.15
21.47,0.149
21.48,0.149
21.49,0.148
21.5,0.148
21.51,0.147
21.52,0.147
21.53,0.146
21.54,0.146
21.55,0.145
21.56,0.145
21.57,0.144
21.58,0.144
21.59,0.143
21.6,0.143
21.61,0.142
21.62,0.142
21.63,0.141
21.64,0.141
21.65,0.141
21.66,0.14
21.67,0.14
21.68,0.139
21.69,0.139
21.7,0.138
21.71,0.138
21.72,0.137
21.73,0.137
21.74,0.137
21.75,0.136
21.76,0.136
21.77,0.135
21.78,0.135
21.79,0.134
21.8,0.134
21.81,0.134
21.82,0.133
21.83,0.133
21.84,0.132
21.85,0.132
21.86,0.131
21.87,0.131
21.88,0.131
21.89,0.13
21.9,0.13
21.91,0.129
21.92,0.129
21.93,0.129
21.94,0.128
21.95,0.128
21.96,0.127
21.97,0.127
21.98,0.127
21.99,0.126
22,0.126
22.01,0.125
22.02,0.125
22.03,0.125
22.04,0.124
22.05,0.124
22.06,0.124
22.07,0.123
22.08,0.123
22.09,0.122
22.1,0.122
22.11,0.122
22.12,0.121
22.13,0.121
22.14,0.121
22.15,0.12
22.16,0.12
22.17,0.12
22.18,0.119
22.19,0.119
22.2,0.118
22.21,0.118
22.22,0.118
22.23,0.117
22.24,0.117
22.25,0.117
22.26,0.116
22.27,0.116
22.28,0.116
22.29,0.115
22.3,0.115
22.31,0.115
22.32,0.114
22.33,0.114
22.34,0.114
22.35,0.113
22.36,0.113
22.37,0.112
22.38,0.112
22.39,0.112
22.4,0.111
22.41,0.111
22.42,0.111
22.43,0.11
22.44,0.11
22.45,0.109
22.46,0.109
22.47,0.109
22.48,0.108
22.49,0.108
22.5,0.107
22.51,0.107
22.52,0.106
22.53,0.106
22.54,0.105
22.55,0.105
22.56,0.104
22.57,0.104
22.58,0.104
22.59,0.103
22.6,0.103
22.61,0.103
22.62,0.102
22.63,0.102
22.64,0.102
22.65,0.101
22.66,0.101
22.67,0.101
22.68,0.1
22.69,0.1
22.7,0.1
22.71,0.1
22.72,0.099
22.73,0.099
22.74,0.099
22.75,0.099
22.76,0.098
22.77,0.098
22.78,0.098
22.79,0.098
22.8,0.097
22.81,0.097
22.82,0.097
22.83,0.097
22.84,0.096
22.85,0.096
22.86,0.096
22.87,0.096
22.88,0.095
22.89,0.095
22.9,0.095
22.91,0.095
22.92,0.094
22.93,0.094
22.94,0.094
22.95,0.094
22.96,0.093
22.97,0.093
22.98,0.093
22.99,0.093
23,0.092
23.01,0.092
23.02,0.092
23.03,0.092
23.04,0.091
23.05,0.091
23.06,0.091
23.07,0.091
23.08,0.091
23.09,0.09
23.1,0.09
23.11,0.09
23.12,0.09
23.13,0.089
23.14,0.089
23.15,0.089
23.16,0.089
23.17,0.089
23.18,0.088
23.19,0.088
23.2,0.088
23.21,0.088
23.22,0.087
23.23,0.087
23.24,0.087
23.25,0.087
23.26,0.087
23.27,0.086
23.28,0.086
23.29,0.086
23.3,0.086
23.31,0.086
23.32,0.085
23.33,0.085
23.34,0.085
23.35,0.085
23.36,0.085
23.37,0.084
23.38,0.084
23.39,0.084
23.4,0.084
23.41,0.084
23.42,0.083
23.43,0.083
23.44,0.083
23.45,0.083
23.46,0.083
23.47,0.082
23.48,0.082
23.49,0.082
23.5,0.082
23.51,0.082
23.52,0.081
23.53,0.081
23.54,0.081
23.55,0.081
23.56,0.081
23.57,0.08
23.58,0.08
23.59,0.08
23.6,0.08
23.61,0.08
23.62,0.08
23.63,0.079
23.64,0.079
23.65,0.079
23.66,0.079
23.67,0.079
23.68,0.078
23.69,0.078
23.7,0.078
23.71,0.078
23.72,0.078
23.73,0.078
23.74,0.077
23.75,0.077
23.76,0.077
23.77,0.077
23.78,0.077
23.79,0.076
23.8,0.076
23.81,0.076
23.82,0.076
23.83,0.076
23.84,0.076
23.85,0.075
23.86,0.075
23.87,0.075
23.88,0.075
23.89,0.075
23.9,0.075
23.91,0.074
23.92,0.074
23.93,0.074
23.94,0.074
23.95,0.074
23.96,0.074
23.97,0.073
23.98,0.073
23.99,0.073
24,0.073
24.01,0.073
24.02,0.073
24.03,0.072
24.04,0.072
24.05,0.072
24.06,0.072
24.07,0.072
24.08,0.072
24.09,0.072
24.1,0.071
24.11,0.071
24.12,0.071
24.13,0.071
24.14,0.071
24.15,0.071
24.16,0.07
24.17,0.07
24.18,0.07
24.19,0.07
24.2,0.07
24.21,0.07
24.22,0.07
24.23,0.069
24.24,0.069
24.25,0.069
24.26,0.069
24.27,0.069
24.28,0.069
24.29,0.068
24.3,0.068
24.31,0.068
24.32,0.068
24.33,0.068
24.34,0.068
24.35,0.068
24.36,0.067
24.37,0.067
24.38,0.067
24.39,0.067
24.4,0.067
24.41,0.067
24.42,0.067
24.43,0.066
24.44,0.066
24.45,0.066
24.46,0.066
24.47,0.066
24.48,0.066
24.49,0.066
24.5,0.065
24.51,0.065
24.52,0.065
24.53,0.065
24.54,0.065
24.55,0.065
24.56,0.065
24.57,0.064
24.58,0.064
24.59,0.064
24.6,0.064
24.61,0.064
24.62,0.064
24.63,0.064
24.64,0.064
24.65,0.063
24.66,0.063
24.67,0.063
24.68,0.063
24.69,0.063
24.7,0.063
24.71,0.063
24.72,0.062
24.73,0.062
24.74,0.062
24.75,0.062
24.76,0.062
24.77,0.062
24.78,0.062
24.79,0.062
24.8,0.061
24.81,0.061
24.82,0.061
24.83,0.061
24.84,0.061
24.85,0.061
24.86,0.061
24.87,0.061
24.88,0.06
24.89,0.06
24.9,0.06
24.91,0.06
24.92,0.06
24.93,0.06
24.94,0.06
24.95,0.06
24.96,0.059
24.97,0.059
24.98,0.059
24.99,0.059
25,0.059
25.01,0.059
25.02,0.059
25.03,0.059
25.04,0.059
25.05,0.058
25.06,0.058
25.07,0.058
25.08,0.058
25.09,0.058
25.1,0.058
25.11,0.058
25.12,0.058
25.13,0.057
25.14,0.057
25.15,0.057
25.16,0.057
25.17,0.057
25.18,0.057
25.19,0.057
25.2,0.057
25.21,0.057
25.22,0.056
25.23,0.056
25.24,0.056
25.25,0.056
25.26,0.056
25.27,0.056
25.28,0.056
25.29,0.056
25.3,0.056
25.31,0.055
25.32,0.055
25.33,0.055
25.34,0.055
25.35,0.055
25.36,0.055
25.37,0.055
25.38,0.055
25.39,0.055
25.4,0.054
25.41,0.054
25.42,0.054
25.43,0.054
25.44,0.054
25.45,0.054
25.46,0.054
25.47,0.054
25.48,0.054
25.49,0.053
25.5,0.053
25.51,0.053
25.52,0.053
25.53,0.053
25.54,0.053
25.55,0.053
25.56,0.053
25.57,0.053
25.58,0.053
25.59,0.052
25.6,0.052
25.61,0.052
25.62,0.052
25.63,0.052
25.64,0.052
25.65,0.052
25.66,0.052
25.67,0.052
25.68,0.052
25.69,0.051
25.7,0.051
25.71,0.051
25.72,0.051
25.73,0.051
25.74,0.051
25.75,0.051
25.76,0.051
25.77,0.051
25.78,0.051
25.79,0.05
25.8,0.05
25.81,0.05
25.82,0.05
25.83,0.05
25.84,0.05
25.85,0.05
25.86,0.05
25.87,0.05
25.88,0.05
25.89,0.05
25.9,0.049
25.91,0.049
25.92,0.049
25.93,0.049
